track.name,track.artist,category,track.duration_ms
Listen To The Sky,Laura Misch,Alternative,172042
A Matter Of Fact,Bibio,Alternative,180426
Some Of Us Are Brave (Georgia Anne Muldrow's Geemix),Danielle Ponder,Alternative,173981
the speed of sound!,Jonah Yano,Alternative,283477
Otherway,Daniel Noah Miller,Alternative,170973
Who By Fire,Skinny Pelembe,Alternative,179000
Fight for Love,SAULT,Alternative,297717
Honey,Swim Deep,Alternative,219226
Youth,Glass Animals,Alternative,230693
Dark Red,Steve Lacy,Alternative,173104
Do I Wanna Know?,Arctic Monkeys,Alternative,272394
we fell in love in october,girl in red,Alternative,184153
The Less I Know The Better,Tame Impala,Alternative,216320
Pumped Up Kicks,Foster The People,Alternative,239600
SLOW DANCING IN THE DARK,Joji,Alternative,209273
Chamber Of Reflection,Mac DeMarco,Alternative,231723
Ivy,Frank Ocean,Alternative,249191
Doin' Time,Lana Del Rey,Alternative,202192
Royals,Lorde,Alternative,190185
Borderline,Tame Impala,Alternative,237800
My Kind of Woman,Mac DeMarco,Alternative,190845
Alright,Kendrick Lamar,Alternative,219333
White Ferrari,Frank Ocean,Alternative,248807
Sofia,Clairo,Alternative,188386
Budapest,George Ezra,Alternative,200733
Feel It Still,Portugal. The Man,Alternative,163253
Snap Out Of It,Arctic Monkeys,Alternative,193030
Team,Lorde,Alternative,193058
Kingston,Faye Webster,Alternative,202653
Let It Happen,Tame Impala,Alternative,467586
Pyramids,Frank Ocean,Alternative,592920
Tongue Tied,GROUPLOVE,Alternative,218013
Hell N Back,Bakar,Alternative,213573
Motion Sickness,Phoebe Bridgers,Alternative,229760
On Melancholy Hill,Gorillaz,Alternative,233866
you should see me in a crown,Billie Eilish,Alternative,180952
i wanna be your girlfriend,girl in red,Alternative,204990
Best Friend,Rex Orange County,Alternative,262231
Them Changes,Thundercat,Alternative,188453
The Look,Metronomy,Alternative,277653
King Kunta,Kendrick Lamar,Alternative,234693
Stolen Dance,Milky Chance,Alternative,313626
Feels Like We Only Go Backwards,Tame Impala,Alternative,192960
Bad Girls,M.I.A.,Alternative,227520
Falling In Love,Cigarettes After Sex,Alternative,245840
It's Not Living (If It's Not With You),The 1975,Alternative,248335
Runaway,AURORA,Alternative,248826
Green Light,Lorde,Alternative,234652
Midnight City,M83,Alternative,241440
Somebody Else,The 1975,Alternative,347520
Tieduprightnow,Parcels,Alternative,249956
Video Games,Lana Del Rey,Alternative,281946
Alaska,Maggie Rogers,Alternative,188000
As the World Caves In,Matt Maltese,Alternative,218754
Night Shift,Lucy Dacus,Alternative,391829
Cough Syrup,Young the Giant,Alternative,249520
Love It If We Made It,The 1975,Alternative,252925
Your Best American Girl,Mitski,Alternative,212183
High By The Beach,Lana Del Rey,Alternative,257573
Genesis,Grimes,Alternative,255320
bad idea!,girl in red,Alternative,219638
Young Blood,The Naked And Famous,Alternative,246600
My Number,Foals,Alternative,238853
It Runs Through Me (feat. De La Soul),Tom Misch,Alternative,261881
R.I.P. 2 My Youth,The Neighbourhood,Alternative,205280
Take a Walk,Passion Pit,Alternative,264493
Shades Of Cool,Lana Del Rey,Alternative,342093
Oblivion,Grimes,Alternative,251266
Mountain at My Gates,Foals,Alternative,244293
Paradise,George Ezra,Alternative,222044
I Need My Girl,The National,Alternative,245240
Venice Bitch,Lana Del Rey,Alternative,577199
Sometimes,Gerry Cinnamon,Alternative,196600
The High Road,Broken Bells,Alternative,232200
Salad Days,Mac DeMarco,Alternative,145893
Will We Talk?,Sam Fender,Alternative,162600
Mountain Sound,Of Monsters and Men,Alternative,211453
Break Stuff,Limp Bizkit,Metal,166706
Dragula,Rob Zombie,Metal,222826
Just Pretend,Bad Omens,Metal,204676
Hail to the King,Avenged Sevenfold,Metal,305906
Down with the Sickness,Disturbed,Metal,279213
Before I Forget,Slipknot,Metal,278600
Papercut,Linkin Park,Metal,184866
Popular Monster,Falling In Reverse,Metal,220537
Coming Undone,Korn,Metal,199773
The Summoning,Sleep Token,Metal,395716
Walk,Pantera,Metal,315120
Feel Invincible,Skillet,Metal,229933
Another Life,Motionless In White,Metal,205394
Nookie,Limp Bizkit,Metal,289560
Happy?,Mudvayne,Metal,216426
Undead,Hollywood Undead,Metal,265053
Cowboys from Hell,Pantera,Metal,243533
Your Betrayal,Bullet For My Valentine,Metal,291426
Welcome To The Circus,Five Finger Death Punch,Metal,256741
A Warrior's Call,Volbeat,Metal,263080
Hurricane,I Prevail,Metal,223173
Metalingus,Alter Bridge,Metal,259959
Absolute Zero,Stone Sour,Metal,229840
Awake,Godsmack,Metal,304373
Alone In A Room,Asking Alexandria,Metal,245861
Mudshovel,Staind,Metal,282093
When Worlds Collide,Powerman 5000,Metal,177960
Jekyll and Hyde,Five Finger Death Punch,Metal,206903
Is There Anybody Out There?,Machine Head,Metal,272665
Killing Me Slowly,Bad Wolves,Metal,237065
Bulletproof,Godsmack,Metal,177048
Forgotten,The Plot In You,Metal,175249
Tekkno Train,Electric Callboy,Metal,177626
Misery,Memphis May Fire,Metal,192176
Cryin' Like A Bitch!!,Godsmack,Metal,201666
Dance Macabre,Ghost,Metal,219720
Psychosocial,Slipknot,Metal,283400
Whiskey In The Jar,Metallica,Metal,304893
Notorious,Adelitas Way,Metal,170160
Kill The Noise,Papa Roach,Metal,188127
Come And Get It,I Prevail,Metal,181426
If Tomorrow Never Comes,Bad Wolves,Metal,188769
DEVIL,Shinedown,Metal,207986
Blood,Breaking Benjamin,Metal,189120
Might Love Myself,Beartooth,Metal,219973
Feuer frei!,Rammstein,Metal,188600
Jambi,TOOL,Metal,448613
Paranoia,A Day To Remember,Metal,200676
The Devil's Bleeding Crown,Volbeat,Metal,238653
When Legends Rise,Godsmack,Metal,172826
Born For Greatness,Papa Roach,Metal,227847
Drop Dead Cynical,Amaranthe,Metal,197866
Learn To Walk Again,Bad Wolves,Metal,167872
The Void,Spiritbox,Metal,220765
The Remedy,Polaris,Metal,243913
Legendary,Skillet,Metal,244538
Prey,Parkway Drive,Metal,255230
Protect The Land,System Of A Down,Metal,307644
Panic,From Ashes to New,Metal,200800
Judas,Fozzy,Metal,250792
Parasite Eve,Bring Me The Horizon,Metal,291812
Right Now,Fire From The Gods,Metal,225026
Gold Cobra,Limp Bizkit,Metal,233533
Circle The Drain,Wage War,Metal,215346
Strife,Trivium,Metal,269266
The Void,Parkway Drive,Metal,233079
Teardrops,Bring Me The Horizon,Metal,215003
Choke,Bury Tomorrow,Metal,227440
Linchpin,Fear Factory,Metal,204853
Broken Heart,Escape the Fate,Metal,187371
Calm Before the Storm,Light The Torch,Metal,235013
Asking for It,Shinedown,Metal,210706
The Shift,10 Years,Metal,180691
Whatever It Takes,Hollywood Undead,Metal,187654
Save Me,Skillet,Metal,223240
Scarlet Cross,Black Veil Brides,Metal,217279
Are You Ready,Disturbed,Metal,261680
Lost in a Wave,LANDMVRKS,Metal,224929
Scars that I'm Hiding,From Ashes to New,Metal,175200
Did My Time,Korn,Metal,244493
Letting You Go,Bullet For My Valentine,Metal,223653
Hardwired,Metallica,Metal,191331
Until the World Goes Cold,Trivium,Metal,321161
Amazonia,Gojira,Metal,300783
Remember We Die,Gemini Syndrome,Metal,225263
Bleed Me Dry,Memphis May Fire,Metal,202591
Black Hole,We Came As Romans,Metal,179181
Hardcore,Beast In Black,Metal,214134
Kidnap the Sandy Claws,Korn,Metal,217200
Carol Of The Bells,Bad Wolves,Metal,172390
Christmas Truce,Sabaton,Metal,318000
Run Rudolph Run,Lemmy,Metal,240160
Santa Claws Is Coming To Town,Alice Cooper,Metal,259506
Red Water (Christmas Mourning),Type O Negative,Metal,408866
Merry Xmas Everybody,Blind Guardian,Metal,258290
Jingle Bells,Skid Row,Metal,182026
Christmas Time (Don't Let the Bells End),The Darkness,Metal,211493
A Monster Only You Can't See,Sonata Arctica,Metal,356174
This Christmas (I'll Burn It To The Ground),Set It Off,Metal,207000
Merry Blah Blah Blah,Lordi,Metal,244504
Have Yourself a Merry Little Christmas,Twisted Sister,Metal,288053
Christmas in New York City,The 69 Eyes,Metal,194117
Naughty Christmas,Lacuna Coil,Metal,200931
Christmas Spirits - Radio Edit,Sonata Arctica,Metal,277738
Santa Claus Is Coming To Town,Dokken,Metal,240973
Lowborn,Wolves At The Gate,Metal,265297
God Rest Ye Merry Gentlemen,Fit For A King,Metal,311080
O Holy Night,Wolves At The Gate,Metal,292188
Christmas,King Diamond,Metal,318826
All I Want for Christmas Is You,ChuggaBoom,Metal,240497
The Joy of Christmas,Majestica,Metal,335000
All I Want for Christmas,Theocracy,Metal,295678
No Presents for Christmas,King Diamond,Metal,261665
Silent Night,Chuck Billy,Metal,251013
A Christmas Story,Majestica,Metal,302000
Rockin' Around the Christmas Tree,ONI INC.,Metal,130517
Christmas With The Devil,Spinal Tap,Metal,264466
Silver Bells,Geoff Tate,Metal,305160
Merry Metal Xmas,Doro,Metal,185153
Jingle Balls,Korn,Metal,205626
The Summoning,Sleep Token,Metal,395716
Sign Of Life,Motionless In White,Metal,220066
Cellar Door,Spiritbox,Metal,283957
Seeing Red,Architects,Metal,219575
While We Serve,Orbit Culture,Metal,362500
Antimatter,Silent Planet,Metal,221340
THE DEATH OF PEACE OF MIND,Bad Omens,Metal,241499
DArkSide,Bring Me The Horizon,Metal,164790
Too Far Gone?,Metallica,Metal,273693
Nobody,Avenged Sevenfold,Metal,353986
Meet Your Maker,In Flames,Metal,237300
Meat & Greet,Ice Nine Kills,Metal,210559
Evidence,Lamb of God,Metal,230256
The Surface,Beartooth,Metal,234138
Burn MF (feat. Rob Zombie),Five Finger Death Punch,Metal,217847
Dark Void,Asking Alexandria,Metal,232258
Purge,Brand of Sacrifice,Metal,282909
Forgotten,The Plot In You,Metal,175249
There’s Fear In Letting Go,I Prevail,Metal,234945
Nightmare,Polaris,Metal,268269
VIKING,Slaughter to Prevail,Metal,271000
Panic Attack,Judas Priest,Metal,325987
on the verge,thrown,Metal,134400
CHILDREN OF SORROW,HEALTH,Metal,200624
21 Gun Salute,Catch Your Breath,Metal,226240
THE PURGE,In This Moment,Metal,239147
Nightmare,From Ashes to New,Metal,187835
Cut Me Open,Of Virtue,Metal,169553
Heaven Shall Burn,Imminence,Metal,247473
Ghost Of Me,Make Them Suffer,Metal,231428
A Drone Opting Out Of The Hive,Code Orange,Metal,201068
Death Grip,The Ghost Inside,Metal,180095
The Gallow,Paleface Swiss,Metal,298347
Killshot,Upon A Burning Body,Metal,152547
Anomaly,I See Stars,Metal,198146
It's Hell Down Here,The Amity Affliction,Metal,240082
Without a Whisper,Invent Animate,Metal,257532
Deep in the Willow,Knocked Loose,Metal,211573
Red,"Woe, Is Me",Metal,249600
Overthrone,Bleed From Within,Metal,219666
Never Dawn,Lacuna Coil,Metal,289346
Higher Than Death,3TEETH,Metal,259850
Beyond,Corey Taylor,Metal,257969
SELF HELL,While She Sleeps,Metal,279752
welcome2paradise,Conquer Divide,Metal,286941
Descent,Sylosis,Metal,256600
Break My Fall,Dead by April,Metal,212545
Pale Iris,ERRA,Metal,268333
Last Word,Baroness,Metal,377560
Into the Abyss,Unearth,Metal,203706
Get That Done,Any Given Day,Metal,257142
Two Alive Amongst The Dead,Better Lovers,Metal,167426
Waco Jesus,The Callous Daoboys,Metal,221034
Some Of Us,Demon Hunter,Metal,213553
Chaos Horrific,Cannibal Corpse,Metal,212922
Lost In The Fall,Dying Wish,Metal,244935
Perpetual Terminal,Darkest Hour,Metal,347373
Faking It,Svalbard,Metal,328015
It's The Sickness,Sadus,Metal,269360
SIRENS,Windwaker,Metal,216000
Revelation,Many Eyes,Metal,253746
DArkSide,Bring Me The Horizon,Metal,164790
Cellar Door,Spiritbox,Metal,283957
Nightmare,Polaris,Metal,268269
Seeing Red,Architects,Metal,219575
Granite,Sleep Token,Metal,225426
Antimatter,Silent Planet,Metal,221340
Forgotten,The Plot In You,Metal,175249
Psycho,Asking Alexandria,Metal,236953
Without a Whisper,Invent Animate,Metal,257532
There’s Fear In Letting Go,I Prevail,Metal,234945
Doubt Me,Beartooth,Metal,190773
Sign Of Life,Motionless In White,Metal,220066
Ghost Of Me,Make Them Suffer,Metal,231428
Death by a Thousand Cuts,Imminence,Metal,326835
Overthrone,Bleed From Within,Metal,219666
It's Hell Down Here,The Amity Affliction,Metal,240082
H.A.T.E.,Any Given Day,Metal,242608
21 Gun Salute,Catch Your Breath,Metal,226240
Rebirth,Crystal Lake,Metal,229933
Nightmare,From Ashes to New,Metal,187835
Wake The Dead,blessthefall,Metal,187629
Meat & Greet,Ice Nine Kills,Metal,210559
Killshot,Upon A Burning Body,Metal,152547
I Found The Dark Side of Heaven,Like Moths To Flames,Metal,237739
Animal,Magnolia Park,Metal,218859
SIRENS,Windwaker,Metal,216000
D4MAGE DONE,I See Stars,Metal,195133
Numb,Sleep Theory,Metal,215733
Earn It,The Ghost Inside,Metal,186333
Remember Me,Currents,Metal,244254
Pale Iris,ERRA,Metal,268333
welcome2paradise,Conquer Divide,Metal,286941
Red Fur,Veil Of Maya,Metal,211200
A Crooked Melody,Holding Absence,Metal,235835
Dark Waves,Attack Attack!,Metal,222571
Dreamlike,Dead by April,Metal,208645
on the verge,thrown,Metal,134400
Ultraviolet,Annisokay,Metal,234932
Gone,Atreyu,Metal,223866
In The Silence,Caskets,Metal,212329
Older Days,Resolve,Metal,241502
Best For You,Solence,Metal,221347
Black Sheep,Crown The Empire,Metal,232620
Strange Love,The Word Alive,Metal,238200
Begin Again,Bury Tomorrow,Metal,215039
The Tide,Smash Into Pieces,Metal,187657
Silver Bullet,ENMY,Metal,193618
Bite Your Tongue,Attila,Metal,198387
Swallowed By The Earth,Being As An Ocean,Metal,206962
Limitless,Any Given Day,Metal,208235
Impending Doom,Tenside,Metal,203926
Two Alive Amongst The Dead,Better Lovers,Metal,167426
False Divinity,Texas In July,Metal,228778
Red,"Woe, Is Me",Metal,249600
Pushing The Pink Envelope,The Callous Daoboys,Metal,251684
Breaking Teeth,Hollow Front,Metal,153904
Gaping Wounds of Earth,END,Metal,163586
Perpetual Terminal,Darkest Hour,Metal,347373
The Reckoning,Dayshell,Metal,241800
Passenger,Heart Of A Coward,Metal,239240
No More Sorrow,Villain of the Story,Metal,225095
Lost In The Fall,Dying Wish,Metal,244935
Chewing The Scenery,SeeYouSpaceCowboy...,Metal,229877
Faking It,Svalbard,Metal,328015
Hear You Scream,Kill The Lights,Metal,208093
CODE MISTAKE,CORPSE,Metal,165303
Downpour,"Our Hollow, Our Home",Metal,214112
Panic Waves,Our Promise,Metal,247399
The Shape of Water,Siamese,Metal,214666
Nefarious,Monuments,Metal,251722
Ultraviolet,As Everything Unfolds,Metal,232608
My Everything,Acres,Metal,233076
Negative,Elwood Stray,Metal,184467
Drag Me Under,Rising Insane,Metal,225666
Parasite,Archetypes Collide,Metal,212802
Feast Is Over,Calva Louise,Metal,192000
Mystic Cord,Many Eyes,Metal,181400
Soul Chasm,Heriot,Metal,204112
Backs Against The Wall,Dead Like Juliet,Metal,219638
Disappear,Annalynn,Metal,259022
Reap,Shallowsky,Metal,207666
Jesus He Knows Me,Ghost,Metal,245240
Zombie,Bad Wolves,Metal,254805
Sweet Dreams (Are Made Of This),Marilyn Manson,Metal,293293
Word Up!,Korn,Metal,172666
Faith,Limp Bizkit,Metal,146480
Everytime We Touch - TEKKNO Version,Electric Callboy,Metal,197250
Blank Space,I Prevail,Metal,240927
Bad Romance,Halestorm,Metal,248400
Whiskey In The Jar,Metallica,Metal,304893
Land of Confusion,Disturbed,Metal,287066
Somebody Told Me,Motionless In White,Metal,199477
They Don't Care About Us,Saliva,Metal,244040
I Only Wanna Be With You,Volbeat,Metal,164093
House of the Rising Sun,Five Finger Death Punch,Metal,247388
Astronaut In The Ocean,Our Last Night,Metal,134200
Helter Skelter,Rob Zombie,Metal,215937
Rasputin,Turisas,Metal,233520
Turn The Page,Metallica,Metal,366400
Radioactive,Bullet For My Valentine,Metal,193080
In The Air Tonight,State of Mine,Metal,300631
In the Air Tonight,Nonpoint,Metal,273066
Blinding Lights,Saint Asonia,Metal,183357
Wish You Were Here,Avenged Sevenfold,Metal,313918
Sail,DevilDriver,Metal,246480
Someone Like You,Ice Nine Kills,Metal,275968
Gangsters Paradise,Like A Storm,Metal,207753
I Knew You Were Trouble,We Came As Romans,Metal,218554
Dirty Diana,Shaman's Harvest,Metal,241920
Shape of You,Fame on Fire,Metal,236250
Small Town Boy,Paradise Lost,Metal,317573
Maniac,Firewind,Metal,295440
Shout 2000,Disturbed,Metal,258053
Cinnamon Girl,Type O Negative,Metal,248333
When Doves Cry - Radio Edit,Nonpoint,Metal,232548
Beat It,One Morning Left,Metal,210639
Diamonds,Any Given Day,Metal,246857
Toxic,A Static Lullaby,Metal,200240
Wicked Game,HIM,Metal,234026
Personal Jesus,Marilyn Manson,Metal,246960
Message in a Bottle,Machine Head,Metal,211973
Rebel Yell,Black Veil Brides,Metal,278280
Get Lucky,Halestorm,Metal,188573
Lay All Your Love on Me,Amberian Dawn,Metal,233472
Wireless,Within Temptation,Metal,281380
1916,Sabaton,Metal,216813
Tempest Of Blades,Battle Beast,Metal,212100
New Horizons,The Dark Side of the Moon,Metal,265106
Fellows of the Hammer,Wind Rose,Metal,375595
Call My Name,Beyond The Black,Metal,261480
Stormtroopers,Sabaton,Metal,236000
Damnation Flame,Amaranthe,Metal,212720
Fly Away,Gloryhammer,Metal,239517
1066,Bloodbound,Metal,272013
Melancholy Angel,Visions of Atlantis,Metal,235520
Litany Of The Fallen,Therion,Metal,250923
What Else Is There?,Mortemia,Metal,227796
In the Name of Love,Arion,Metal,252893
Forsaken - The Aftermath,Within Temptation,Metal,298634
The Unkillable Soldier,Sabaton,Metal,251000
Venerate Me,HammerFall,Metal,283338
Natural Born Killer,Dynazty,Metal,205826
A Desert Throne,Septicflesh,Metal,258838
Frozen,Mortemia,Metal,300560
Pure Life Unfolds,Temperance,Metal,305506
New Evil,Nocturna,Metal,265373
Fight the Tide,Jonathan Young,Metal,206520
Reincarnation,Beyond The Black,Metal,249600
On the Sea,Tungsten,Metal,233343
Reborn,Xandria,Metal,312626
Son of Vengeance,Rhapsody Of Fire,Metal,346053
Call out the Dark,Evergrey,Metal,263853
The Wicked Rule The Night,Avantasia,Metal,264946
Power of Will,Dynazty,Metal,233653
Fairy of the Bog,Blackbriar,Metal,276705
Feed the Fire,Crimson Sun,Metal,199000
Light up the Sky,REXORIA,Metal,206720
Interrogativa Cantilena,Korpiklaani,Metal,228000
Winter Is Coming,Beyond The Black,Metal,277493
Take My Hand - Bonus Track,Metalite,Metal,189533
Vita Nova,Eye of Melian,Metal,364029
Dismantled,Nekonomicon,Metal,237031
Legends Never Die,The Dark Side of the Moon,Metal,234280
We Are Legion,Eleine,Metal,221720
Empire,Memoremains,Metal,191999
The Bell,Eye of Melian,Metal,271486
The Gates of Time,The Dark Side of the Moon,Metal,275146
Not All Those Who Wander Are Lost,Eklipse,Metal,286525
Seventh Rum of a Seventh Rum,Alestorm,Metal,201114
Oblivion,Civil War,Metal,338000
Cicada,Blackbriar,Metal,271693
Breathing Divinity,Jani Liimatainen,Metal,303253
The Hanging Tree,Elvenking,Metal,267240
Now Is the Time,Power Quest,Metal,378549
Beneath Your Skin,Chaos Magic,Metal,280750
Holy Flaming Hammer of Unholy Cosmic Frost,Gloryhammer,Metal,275168
Warning Sign,Dark Sarah,Metal,259068
Black Venom,Without Warning,Metal,197000
Drink with the Gods,Bloodbound,Metal,250000
Over the Horizon Radar,Jorn,Metal,323990
The Beast Has Awoken,Hate World Hero,Metal,213473
Call of the North,Frozen Crown,Metal,384066
Symphony Of Destruction,Megadeth,Metal,246733
Walk,Pantera,Metal,315120
Raining Blood,Slayer,Metal,254400
Chop Suey!,System Of A Down,Metal,210240
Down with the Sickness,Disturbed,Metal,278706
Blind,Korn,Metal,258266
Mother,Danzig,Metal,204866
Cowboys from Hell,Pantera,Metal,243533
Duality,Slipknot,Metal,252613
Hellraiser - 30th Anniversary Edition,Ozzy Osbourne,Metal,295881
Breaking the Law,Judas Priest,Metal,153840
Hail to the King,Avenged Sevenfold,Metal,305906
Crazy Train,Ozzy Osbourne,Metal,293183
Freak On a Leash,Korn,Metal,255733
Roots Bloody Roots,Sepultura,Metal,212253
Painkiller,Judas Priest,Metal,365826
Holy Diver,Dio,Metal,353786
Dragula,Rob Zombie,Metal,222826
Pull Me Under,Dream Theater,Metal,493933
I Want Out,Helloween,Metal,280213
Rainbow in the Dark,Dio,Metal,256933
Highway Star,Deep Purple,Metal,368506
South Of Heaven,Slayer,Metal,298533
Nightmare,Avenged Sevenfold,Metal,374453
Tears Don't Fall,Bullet For My Valentine,Metal,348386
Wait and Bleed,Slipknot,Metal,147840
Thunder Kiss '65,White Zombie,Metal,234080
Angel Of Death,Slayer,Metal,291440
Madhouse,Anthrax,Metal,259760
Slave to the Grind,Skid Row,Metal,208666
War Eternal,Arch Enemy,Metal,256053
Balls to the Wall,Accept,Metal,342600
Raise Your Horns,Amon Amarth,Metal,263760
"Snap Your Fingers, Snap Your Neck",Prong,Metal,251533
Only for the Weak,In Flames,Metal,294866
My Own Summer (Shove It),Deftones,Metal,214760
Laid to Rest,Lamb of God,Metal,230127
Return to Serenity,Testament,Metal,390800
Davidian,Machine Head,Metal,296626
Arise,Sepultura,Metal,198226
Under and Over It,Five Finger Death Punch,Metal,218133
Hunting High and Low,Stratovarius,Metal,248866
Let It Go,Def Leppard,Metal,283186
Cum on Feel the Noize,Quiet Riot,Metal,290960
My Curse,Killswitch Engage,Metal,244773
Schism,TOOL,Metal,403533
Kings of Metal,Manowar,Metal,223866
Are You Dead Yet?,Children Of Bodom,Metal,234880
School's Out,Alice Cooper,Metal,210106
Nobody's Fool,Cinderella,Metal,287400
Ritual,Ghost,Metal,268746
Nemo,Nightwish,Metal,276200
To Hell and Back,Sabaton,Metal,206546
You Can't Bring Me Down,Suicidal Tendencies,Metal,348093
Brotherhood of the Snake,Testament,Metal,253988
Redneck,Lamb of God,Metal,220880
Vote with a Bullet,Corrosion Of Conformity,Metal,205506
Blow Your Trumpets Gabriel,Behemoth,Metal,265440
Stand My Ground,Within Temptation,Metal,267986
From the Cradle to Enslave,Cradle Of Filth,Metal,397160
Stinkfist,TOOL,Metal,312120
Blood and Thunder,Mastodon,Metal,228586
Stone the Crow,DOWN,Metal,282506
I Wanna Be Somebody,W.A.S.P.,Metal,223533
Just One Fix,Ministry,Metal,310293
Black No. 1 (Little Miss Scare -All),Type O Negative,Metal,675653
Replica,Fear Factory,Metal,237360
Alma Mater,Moonspell,Metal,337306
Punishment,Biohazard,Metal,284066
Satan Is Real,Kreator,Metal,278199
K.I.N.G,Satyricon,Metal,216346
Bleed,Meshuggah,Metal,442733
Heaven's a Lie,Lacuna Coil,Metal,286533
Detox,Strapping Young Lad,Metal,337000
The Drapery Falls,Opeth,Metal,652040
I Will Be Heard,Hatebreed,Metal,178666
Still Loving You,Scorpions,Metal,387000
Lonely Day,System Of A Down,Metal,167906
November Rain,Guns N' Roses,Metal,536066
More Than Words,Extreme,Metal,334106
Wind Of Change,Scorpions,Metal,312360
Behind Blue Eyes,Limp Bizkit,Metal,269973
Always,Bon Jovi,Metal,353026
Zombie,Bad Wolves,Metal,254805
Poison,Alice Cooper,Metal,270080
The Sound of Silence,Disturbed,Metal,248466
Through Glass,Stone Sour,Metal,282946
Cryin',Aerosmith,Metal,308560
Knockin' On Heaven's Door,Guns N' Roses,Metal,336000
Send Me An Angel,Scorpions,Metal,273333
Carrie,Europe,Metal,272133
Bed Of Roses,Bon Jovi,Metal,394400
A Little Bit Off,Five Finger Death Punch,Metal,190718
Patience,Guns N' Roses,Metal,354880
18 and Life,Skid Row,Metal,229960
Snuff,Slipknot,Metal,276146
"Mama, I'm Coming Home",Ozzy Osbourne,Metal,251866
This I Love,Guns N' Roses,Metal,334373
I Remember You,Skid Row,Metal,313693
Bad Company,Five Finger Death Punch,Metal,262440
Seize the Day,Avenged Sevenfold,Metal,334066
Never Say Goodbye,Bon Jovi,Metal,288933
Amazing,Aerosmith,Metal,355915
I Don't Care,Apocalyptica,Metal,237346
Nemo,Nightwish,Metal,276200
So Far Away,Avenged Sevenfold,Metal,326813
Wrong Side of Heaven,Five Finger Death Punch,Metal,271000
Bother,Stone Sour,Metal,240400
Roulette,System Of A Down,Metal,201200
Dreamer,Ozzy Osbourne,Metal,284906
Angel,Aerosmith,Metal,308906
Forever,KISS,Metal,232640
Don't Know What You Got (Till It's Gone),Cinderella,Metal,354640
The Temple Of The King,Rainbow,Metal,282013
Bringin' On The Heartbreak,Def Leppard,Metal,273733
Heaven,Warrant,Metal,236866
Hollow,Pantera,Metal,345733
Gone Away,Five Finger Death Punch,Metal,275212
In a Darkened Room,Skid Row,Metal,235066
Follow Your Heart,Scorpions,Metal,245626
Beth,KISS,Metal,165666
When the Children Cry,White Lion,Metal,258600
Too Late For Love,Def Leppard,Metal,266728
Under Your Scars,Godsmack,Metal,231118
Love Hurts,Nazareth,Metal,233133
Life Eternal,Ghost,Metal,207120
The Unforgiven II,Metallica,Metal,396440
The Price,Twisted Sister,Metal,229493
Wasted Time,Skid Row,Metal,348800
Another Day,Dream Theater,Metal,263120
Hard Luck Woman,KISS,Metal,214666
Blue on Black,Five Finger Death Punch,Metal,274615
Forever and One (Neverland),Helloween,Metal,234533
Hold on to Memories,Disturbed,Metal,303613
Windowpane,Opeth,Metal,464280
Promises,Megadeth,Metal,268706
Miles Away,Winger,Metal,252866
A Reason to Fight,Disturbed,Metal,284293
Planet Caravan,Pantera,Metal,243426
Heart of Steel,Manowar,Metal,310733
A Tale That Wasn't Right,Helloween,Metal,283693
The Unforgiven III,Metallica,Metal,466586
Open Your Heart,Europe,Metal,246733
Have You Ever Needed Someone So Bad,Def Leppard,Metal,324026
Return to Serenity,Testament,Metal,390800
Love Song,Tesla,Metal,323360
Beyond the Realms of Death,Judas Priest,Metal,409800
Can't Stop Lovin' You,Van Halen,Metal,247466
Fall to Pieces,Velvet Revolver,Metal,271440
Heartbreak Station,Cinderella,Metal,268840
Wuthering Heights,ANGRA,Metal,279733
Through the Fire and Flames,DragonForce,Metal,441560
Square Hammer,Ghost,Metal,239293
The Dirt I'm Buried In,Avatar,Metal,244597
Beyond,Corey Taylor,Metal,257969
The Void,Spiritbox,Metal,220765
Nobody,Avenged Sevenfold,Metal,353986
Painkiller,Judas Priest,Metal,365826
Heaven Shall Burn,Imminence,Metal,247473
Chop Suey!,System Of A Down,Metal,210240
Watch The World Burn,Falling In Reverse,Metal,203948
Ghost Of Me,Make Them Suffer,Metal,231428
Toxicity,System Of A Down,Metal,218933
Walk,Pantera,Metal,315120
Seeing Red,Architects,Metal,219575
Symphony Of Destruction,Megadeth,Metal,246733
To Hell and Back,Sabaton,Metal,206546
Jekyll and Hyde,Five Finger Death Punch,Metal,206903
Cowboys from Hell,Pantera,Metal,243533
Awake,Godsmack,Metal,304373
Is There Anybody Out There?,Machine Head,Metal,272665
welcome2paradise,Conquer Divide,Metal,286941
Looking Down the Barrel of Today,Hatebreed,Metal,161626
Nemo,Nightwish,Metal,276200
Goddamn White Trash,Ministry,Metal,283293
Bulletproof,Godsmack,Metal,177048
Jaded,Spiritbox,Metal,262631
Cryin' Like A Bitch!!,Godsmack,Metal,201666
Holy Diver,Killswitch Engage,Metal,250253
Stormtroopers,Sabaton,Metal,236000
Repentless,Slayer,Metal,199866
Only for the Weak,In Flames,Metal,294866
Tears Don't Fall,Bullet For My Valentine,Metal,348386
Primo Victoria,Sabaton,Metal,250720
Feuer frei!,Rammstein,Metal,188600
Blinded,As I Lay Dying,Metal,202158
Wash It All Away,Five Finger Death Punch,Metal,225705
Drop Dead Cynical,Amaranthe,Metal,197866
Meet Your Maker,In Flames,Metal,237300
Army of the Night,Powerwolf,Metal,201386
